view_history,rt,trial_type,trial_index,trial_number,time_elapsed,internal_node_id,subject,category,typicality_condition,image_name,full_image_name,nameability,responses,typicality_rating
,2311,survey-likert,32,31,113734,0.0-32.0,p425485,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,1871,survey-likert,33,32,115606,0.0-33.0,p425485,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":4}",5
,2919,survey-likert,34,33,118526,0.0-34.0,p425485,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":14000}]",14000,instructions,0,NA,14024,0.0-0.0,p447844,NA,NA,,NA,NA,,NA
,6179,survey-likert,1,1,20206,0.0-1.0,p447844,dog,atypical,sheepdog,sheepdog_600x600.jpg,0.75,"{""Q0"":0}",1
,4593,survey-likert,2,2,24801,0.0-2.0,p447844,dog,typical,beagle,beagle_600x600.jpg,0.818181818181818,"{""Q0"":3}",4
,6540,survey-likert,3,3,31343,0.0-3.0,p447844,dog,atypical,chihuahua,chihuahua_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,4062,survey-likert,4,4,35407,0.0-4.0,p447844,dog,typical,foxhound,foxhound_600x600.jpg,0.848484848484849,"{""Q0"":2}",3
,4360,survey-likert,5,5,39769,0.0-5.0,p447844,dog,atypical,pug,pug_600x600.jpg,0.441176470588235,"{""Q0"":1}",2
,3048,survey-likert,6,6,42819,0.0-6.0,p447844,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":1}",2
,5610,survey-likert,7,7,48431,0.0-7.0,p447844,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":4}",5
,3552,survey-likert,8,8,51985,0.0-8.0,p447844,dog,typical,labrador,labrador_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,2807,survey-likert,9,9,54795,0.0-9.0,p447844,dog,typical,husky,husky_600x600.jpg,0.454545454545455,"{""Q0"":1}",2
,2322,survey-likert,10,10,57119,0.0-10.0,p447844,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":0}",1
,3333,survey-likert,11,11,60455,0.0-11.0,p447844,dog,atypical,bassethound,bassethound_600x600.jpg,0.575757575757576,"{""Q0"":0}",1
,3386,survey-likert,12,12,63843,0.0-12.0,p447844,dog,atypical,yorkshireterrier,yorkshireterrier_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,4357,survey-likert,13,13,68203,0.0-13.0,p447844,dog,typical,dalmatian,dalmatian_600x600.jpg,0.606060606060606,"{""Q0"":1}",2
,3549,survey-likert,14,14,71755,0.0-14.0,p447844,dog,typical,germanshepherd,germanshepherd_600x600.jpg,0.727272727272727,"{""Q0"":3}",4
,3402,survey-likert,15,15,75158,0.0-15.0,p447844,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":0}",1
,3136,survey-likert,16,16,78296,0.0-16.0,p447844,dog,typical,rottweiler,rottweiler_600x600.jpg,0.647058823529412,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":3866}]",3866,instructions,17,NA,82165,0.0-17.0,p447844,NA,NA,,NA,NA,,NA
,3902,survey-likert,18,17,86068,0.0-18.0,p447844,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":2}",3
,3968,survey-likert,19,18,90039,0.0-19.0,p447844,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,3347,survey-likert,20,19,93389,0.0-20.0,p447844,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":1}",2
,2620,survey-likert,21,20,96011,0.0-21.0,p447844,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":2}",3
,4694,survey-likert,22,21,100707,0.0-22.0,p447844,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":0}",1
,3496,survey-likert,23,22,104205,0.0-23.0,p447844,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,4310,survey-likert,24,23,108517,0.0-24.0,p447844,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
,2886,survey-likert,25,24,111404,0.0-25.0,p447844,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":1}",2
,2932,survey-likert,26,25,114338,0.0-26.0,p447844,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":0}",1
,4020,survey-likert,27,26,118360,0.0-27.0,p447844,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,3394,survey-likert,28,27,121756,0.0-28.0,p447844,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":1}",2
,2386,survey-likert,29,28,124144,0.0-29.0,p447844,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":2}",3
,3512,survey-likert,30,29,127658,0.0-30.0,p447844,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":1}",2
,2932,survey-likert,31,30,130592,0.0-31.0,p447844,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":1}",2
,4795,survey-likert,32,31,135391,0.0-32.0,p447844,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":0}",1
,4904,survey-likert,33,32,140298,0.0-33.0,p447844,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,5344,survey-likert,34,33,145644,0.0-34.0,p447844,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":1}",2
"[{""page_index"":0,""viewing_time"":15595}]",15596,instructions,0,NA,15606,0.0-0.0,p451944,NA,NA,,NA,NA,,NA
,11083,survey-likert,1,1,26695,0.0-1.0,p451944,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,8812,survey-likert,2,2,35512,0.0-2.0,p451944,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":0}",1
,8207,survey-likert,3,3,43724,0.0-3.0,p451944,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":2}",3
,6186,survey-likert,4,4,49915,0.0-4.0,p451944,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":4}",5
,5441,survey-likert,5,5,55361,0.0-5.0,p451944,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":0}",1
,4695,survey-likert,6,6,60065,0.0-6.0,p451944,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":1}",2
,6272,survey-likert,7,7,66343,0.0-7.0,p451944,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":0}",1
,5309,survey-likert,8,8,71658,0.0-8.0,p451944,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":4}",5
,5276,survey-likert,9,9,76939,0.0-9.0,p451944,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":4}",5
,4418,survey-likert,10,10,81360,0.0-10.0,p451944,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":0}",1
,4111,survey-likert,11,11,85475,0.0-11.0,p451944,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":4}",5
,4336,survey-likert,12,12,89815,0.0-12.0,p451944,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":2}",3
,3798,survey-likert,13,13,93617,0.0-13.0,p451944,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":2}",3
,4407,survey-likert,14,14,98028,0.0-14.0,p451944,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":0}",1
,6712,survey-likert,15,15,104743,0.0-15.0,p451944,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":1}",2
,6793,survey-likert,16,16,111543,0.0-16.0,p451944,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":2}",3
,4670,survey-likert,17,17,116219,0.0-17.0,p451944,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":0}",1
"[{""page_index"":0,""viewing_time"":7361}]",7362,instructions,18,NA,123585,0.0-18.0,p451944,NA,NA,,NA,NA,,NA
,6559,survey-likert,19,18,130148,0.0-19.0,p451944,bird,atypical,puffin,puffin_600x600.jpg,0.296296296296296,"{""Q0"":0}",1
,4439,survey-likert,20,19,134595,0.0-20.0,p451944,bird,atypical,owl,owl_600x600.jpg,0.88,"{""Q0"":4}",5
,4319,survey-likert,21,20,138919,0.0-21.0,p451944,bird,atypical,vulture,vulture_600x600.jpg,0.5,"{""Q0"":4}",5
,4842,survey-likert,22,21,143769,0.0-22.0,p451944,bird,typical,robin,robin_600x600.jpg,0.730769230769231,"{""Q0"":4}",5
,5057,survey-likert,23,22,148830,0.0-23.0,p451944,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,5661,survey-likert,24,23,154495,0.0-24.0,p451944,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":1}",2
,3913,survey-likert,25,24,158413,0.0-25.0,p451944,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":2}",3
,4697,survey-likert,26,25,163117,0.0-26.0,p451944,bird,typical,sparrow,sparrow_600x600.jpg,0.703703703703704,"{""Q0"":4}",5
,4995,survey-likert,27,26,168118,0.0-27.0,p451944,bird,typical,seagull,seagull_600x600.jpg,0.62962962962963,"{""Q0"":3}",4
,3520,survey-likert,28,27,171645,0.0-28.0,p451944,bird,atypical,heron,heron_600x600.jpg,0.259259259259259,"{""Q0"":3}",4
,5246,survey-likert,29,28,176897,0.0-29.0,p451944,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":2}",3
,5352,survey-likert,30,29,182253,0.0-30.0,p451944,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":3}",4
,4182,survey-likert,31,30,186442,0.0-31.0,p451944,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":3}",4
,4777,survey-likert,32,31,191224,0.0-32.0,p451944,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":4}",5
,5097,survey-likert,33,32,196326,0.0-33.0,p451944,bird,atypical,turkey,turkey_600x600.jpg,0.769230769230769,"{""Q0"":4}",5
,3702,survey-likert,34,33,200033,0.0-34.0,p451944,bird,typical,goldfinch,goldfinch_600x600.jpg,0.62962962962963,"{""Q0"":2}",3
,5647,survey-likert,35,34,205688,0.0-35.0,p451944,bird,atypical,peacock,peacock_600x600.jpg,0.769230769230769,"{""Q0"":2}",3
,5566,survey-likert,36,35,211259,0.0-36.0,p451944,bird,atypical,kingfisher,kingfisher_600x600.jpg,0.703703703703704,"{""Q0"":1}",2
,4279,survey-likert,37,36,215544,0.0-37.0,p451944,bird,typical,bluejay,bluejay_600x600.jpg,0.307692307692308,"{""Q0"":1}",2
,3712,survey-likert,38,37,219260,0.0-38.0,p451944,bird,atypical,kookaburra,kookaburra_600x600.jpg,0.814814814814815,"{""Q0"":1}",2
"[{""page_index"":0,""viewing_time"":23181}]",23181,instructions,0,NA,23202,0.0-0.0,p461848,NA,NA,,NA,NA,,NA
,9625,survey-likert,1,1,32829,0.0-1.0,p461848,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,2307,survey-likert,2,2,35137,0.0-2.0,p461848,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,5051,survey-likert,3,3,40190,0.0-3.0,p461848,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
,2427,survey-likert,4,4,42619,0.0-4.0,p461848,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,2767,survey-likert,5,5,45388,0.0-5.0,p461848,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":3}",4
,4930,survey-likert,6,6,50320,0.0-6.0,p461848,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":0}",1
,3011,survey-likert,7,7,53333,0.0-7.0,p461848,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":3}",4
,3854,survey-likert,8,8,57188,0.0-8.0,p461848,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,2397,survey-likert,9,9,59587,0.0-9.0,p461848,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":4}",5
,5068,survey-likert,10,10,64657,0.0-10.0,p461848,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":3}",4
,4494,survey-likert,11,11,69152,0.0-11.0,p461848,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":1}",2
,2532,survey-likert,12,12,71685,0.0-12.0,p461848,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":0}",1
,1990,survey-likert,13,13,73677,0.0-13.0,p461848,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":4}",5
,4880,survey-likert,14,14,78559,0.0-14.0,p461848,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":4}",5
,2225,survey-likert,15,15,80787,0.0-15.0,p461848,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,1739,survey-likert,16,16,82527,0.0-16.0,p461848,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":3}",4
,2032,survey-likert,17,17,84560,0.0-17.0,p461848,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":3755}]",3755,instructions,18,NA,88316,0.0-18.0,p461848,NA,NA,,NA,NA,,NA
,3128,survey-likert,19,18,91446,0.0-19.0,p461848,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":0}",1
,2519,survey-likert,20,19,93966,0.0-20.0,p461848,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":1}",2
,1842,survey-likert,21,20,95809,0.0-21.0,p461848,dog,typical,labrador,labrador_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
,3699,survey-likert,22,21,99510,0.0-22.0,p461848,dog,atypical,yorkshireterrier,yorkshireterrier_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
,3500,survey-likert,23,22,103011,0.0-23.0,p461848,dog,atypical,pug,pug_600x600.jpg,0.441176470588235,"{""Q0"":4}",5
,2163,survey-likert,24,23,105175,0.0-24.0,p461848,dog,atypical,sheepdog,sheepdog_600x600.jpg,0.75,"{""Q0"":0}",1
,2294,survey-likert,25,24,107470,0.0-25.0,p461848,dog,typical,husky,husky_600x600.jpg,0.454545454545455,"{""Q0"":4}",5
,1860,survey-likert,26,25,109331,0.0-26.0,p461848,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":4}",5
,2992,survey-likert,27,26,112325,0.0-27.0,p461848,dog,typical,beagle,beagle_600x600.jpg,0.818181818181818,"{""Q0"":4}",5
,1827,survey-likert,28,27,114153,0.0-28.0,p461848,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":4}",5
,2292,survey-likert,29,28,116447,0.0-29.0,p461848,dog,typical,germanshepherd,germanshepherd_600x600.jpg,0.727272727272727,"{""Q0"":4}",5
,5608,survey-likert,30,29,122056,0.0-30.0,p461848,dog,atypical,chihuahua,chihuahua_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,2466,survey-likert,31,30,124523,0.0-31.0,p461848,dog,atypical,bassethound,bassethound_600x600.jpg,0.575757575757576,"{""Q0"":4}",5
,3333,survey-likert,32,31,127857,0.0-32.0,p461848,dog,typical,foxhound,foxhound_600x600.jpg,0.848484848484849,"{""Q0"":4}",5
,2011,survey-likert,33,32,129869,0.0-33.0,p461848,dog,typical,rottweiler,rottweiler_600x600.jpg,0.647058823529412,"{""Q0"":4}",5
,3628,survey-likert,34,33,133498,0.0-34.0,p461848,dog,typical,dalmatian,dalmatian_600x600.jpg,0.606060606060606,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":1792}]",1792,instructions,0,NA,1793,0.0-0.0,p465978,NA,NA,,NA,NA,,NA
,5324,survey-likert,1,1,7119,0.0-1.0,p465978,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":3}",4
,4855,survey-likert,2,2,11979,0.0-2.0,p465978,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":0}",1
,7288,survey-likert,3,3,19273,0.0-3.0,p465978,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":4}",5
,2590,survey-likert,4,4,21869,0.0-4.0,p465978,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":0}",1
,3168,survey-likert,5,5,25043,0.0-5.0,p465978,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":4}",5
,3017,survey-likert,6,6,28065,0.0-6.0,p465978,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":3}",4
,3405,survey-likert,7,7,31475,0.0-7.0,p465978,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":0}",1
,4131,survey-likert,8,8,35609,0.0-8.0,p465978,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":3}",4
,2613,survey-likert,9,9,38227,0.0-9.0,p465978,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":0}",1
,3627,survey-likert,10,10,41859,0.0-10.0,p465978,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":3}",4
,5645,survey-likert,11,11,47509,0.0-11.0,p465978,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":4}",5
,2981,survey-likert,12,12,50495,0.0-12.0,p465978,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":4}",5
,2703,survey-likert,13,13,53203,0.0-13.0,p465978,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,4569,survey-likert,14,14,57777,0.0-14.0,p465978,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":0}",1
,2225,survey-likert,15,15,60007,0.0-15.0,p465978,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":4}",5
,4661,survey-likert,16,16,64673,0.0-16.0,p465978,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":2}",3
,2655,survey-likert,17,17,67333,0.0-17.0,p465978,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":1}",2
"[{""page_index"":0,""viewing_time"":1224}]",1224,instructions,18,NA,68561,0.0-18.0,p465978,NA,NA,,NA,NA,,NA
,5067,survey-likert,19,18,73629,0.0-19.0,p465978,dog,typical,rottweiler,rottweiler_600x600.jpg,0.647058823529412,"{""Q0"":3}",4
,3185,survey-likert,20,19,76819,0.0-20.0,p465978,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":3}",4
,5291,survey-likert,21,20,82115,0.0-21.0,p465978,dog,atypical,bassethound,bassethound_600x600.jpg,0.575757575757576,"{""Q0"":1}",2
,2878,survey-likert,22,21,84997,0.0-22.0,p465978,dog,atypical,pug,pug_600x600.jpg,0.441176470588235,"{""Q0"":2}",3
,4743,survey-likert,23,22,89745,0.0-23.0,p465978,dog,atypical,sheepdog,sheepdog_600x600.jpg,0.75,"{""Q0"":0}",1
,2681,survey-likert,24,23,92431,0.0-24.0,p465978,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":1}",2
,2693,survey-likert,25,24,95129,0.0-25.0,p465978,dog,typical,dalmatian,dalmatian_600x600.jpg,0.606060606060606,"{""Q0"":4}",5
,3647,survey-likert,26,25,98781,0.0-26.0,p465978,dog,atypical,yorkshireterrier,yorkshireterrier_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
,2245,survey-likert,27,26,101032,0.0-27.0,p465978,dog,typical,foxhound,foxhound_600x600.jpg,0.848484848484849,"{""Q0"":4}",5
,3413,survey-likert,28,27,104449,0.0-28.0,p465978,dog,typical,beagle,beagle_600x600.jpg,0.818181818181818,"{""Q0"":4}",5
,2867,survey-likert,29,28,107321,0.0-29.0,p465978,dog,typical,labrador,labrador_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
,3203,survey-likert,30,29,110529,0.0-30.0,p465978,dog,typical,germanshepherd,germanshepherd_600x600.jpg,0.727272727272727,"{""Q0"":4}",5
,2571,survey-likert,31,30,113105,0.0-31.0,p465978,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":4}",5
,2747,survey-likert,32,31,115857,0.0-32.0,p465978,dog,atypical,chihuahua,chihuahua_600x600.jpg,0.823529411764706,"{""Q0"":2}",3
,3389,survey-likert,33,32,119249,0.0-33.0,p465978,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":1}",2
,2703,survey-likert,34,33,121958,0.0-34.0,p465978,dog,typical,husky,husky_600x600.jpg,0.454545454545455,"{""Q0"":4}",5
"[{""page_index"":0,""viewing_time"":1932}]",1932,instructions,0,NA,1943,0.0-0.0,p468267,NA,NA,,NA,NA,,NA
,4389,survey-likert,1,1,6333,0.0-1.0,p468267,bird,atypical,vulture,vulture_600x600.jpg,0.5,"{""Q0"":1}",2
,2859,survey-likert,2,2,9194,0.0-2.0,p468267,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":2}",3
,6354,survey-likert,3,3,15551,0.0-3.0,p468267,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":3}",4
,2764,survey-likert,4,4,18317,0.0-4.0,p468267,bird,atypical,turkey,turkey_600x600.jpg,0.769230769230769,"{""Q0"":0}",1
,2169,survey-likert,5,5,20490,0.0-5.0,p468267,bird,atypical,puffin,puffin_600x600.jpg,0.296296296296296,"{""Q0"":0}",1
,2180,survey-likert,6,6,22673,0.0-6.0,p468267,bird,atypical,owl,owl_600x600.jpg,0.88,"{""Q0"":2}",3
,2568,survey-likert,7,7,25244,0.0-7.0,p468267,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":4}",5
,2392,survey-likert,8,8,27638,0.0-8.0,p468267,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,4168,survey-likert,9,9,31809,0.0-9.0,p468267,bird,atypical,heron,heron_600x600.jpg,0.259259259259259,"{""Q0"":1}",2
,2657,survey-likert,10,10,34468,0.0-10.0,p468267,bird,typical,seagull,seagull_600x600.jpg,0.62962962962963,"{""Q0"":3}",4
,3082,survey-likert,11,11,37553,0.0-11.0,p468267,bird,atypical,kookaburra,kookaburra_600x600.jpg,0.814814814814815,"{""Q0"":0}",1
,2385,survey-likert,12,12,39941,0.0-12.0,p468267,bird,typical,bluejay,bluejay_600x600.jpg,0.307692307692308,"{""Q0"":3}",4
,2442,survey-likert,13,13,42385,0.0-13.0,p468267,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":0}",1
,2509,survey-likert,14,14,44896,0.0-14.0,p468267,bird,typical,sparrow,sparrow_600x600.jpg,0.703703703703704,"{""Q0"":2}",3
,1989,survey-likert,15,15,46887,0.0-15.0,p468267,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":4}",5
,2460,survey-likert,16,16,49349,0.0-16.0,p468267,bird,atypical,peacock,peacock_600x600.jpg,0.769230769230769,"{""Q0"":0}",1
,1924,survey-likert,17,17,51275,0.0-17.0,p468267,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":1}",2
,3180,survey-likert,18,18,54457,0.0-18.0,p468267,bird,atypical,kingfisher,kingfisher_600x600.jpg,0.703703703703704,"{""Q0"":3}",4
,1750,survey-likert,19,19,56210,0.0-19.0,p468267,bird,typical,robin,robin_600x600.jpg,0.730769230769231,"{""Q0"":4}",5
,1901,survey-likert,20,20,58113,0.0-20.0,p468267,bird,typical,goldfinch,goldfinch_600x600.jpg,0.62962962962963,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":927}]",927,instructions,21,NA,59042,0.0-21.0,p468267,NA,NA,,NA,NA,,NA
,3170,survey-likert,22,21,62212,0.0-22.0,p468267,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":4}",5
,3059,survey-likert,23,22,65273,0.0-23.0,p468267,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,1460,survey-likert,24,23,66736,0.0-24.0,p468267,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":3}",4
,1849,survey-likert,25,24,68587,0.0-25.0,p468267,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
,2373,survey-likert,26,25,70964,0.0-26.0,p468267,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":2}",3
,2121,survey-likert,27,26,73087,0.0-27.0,p468267,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":4}",5
,3253,survey-likert,28,27,76342,0.0-28.0,p468267,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":1}",2
,1854,survey-likert,29,28,78198,0.0-29.0,p468267,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,2546,survey-likert,30,29,80746,0.0-30.0,p468267,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":0}",1
,2221,survey-likert,31,30,82969,0.0-31.0,p468267,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,1818,survey-likert,32,31,84790,0.0-32.0,p468267,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":2}",3
,1860,survey-likert,33,32,86652,0.0-33.0,p468267,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":4}",5
